관리번호,구분명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,설치연월,설치상세장소,구조용품명,담당부서명,담당부서전화번호,데이터기준일자,제공기관코드,제공기관명
천성-03,인명구조함,부산광역시,강서구,,부산광역시 강서구 천성동 832-3,35.030079,128.812532,2022-12,천성항(선착장),,안전관리과,,2025-12-19,3360000,부산광역시 강서구
천성-02,인명구조함,부산광역시,강서구,,부산광역시 강서구 천성동 832-3,35.030079,128.812532,2022-12,천성항(선착장),,안전관리과,,2025-12-19,3360000,부산광역시 강서구
천성-01,인명구조함,부산광역시,강서구,,부산광역시 강서구 천성동 1392-2,35.036139,128.8121968,2015-12,두문항(선착장),,안전관리과,,2025-12-19,3360000,부산광역시 강서구
동선-06,인명구조함,부산광역시,강서구,,부산광역시 강서구 동선동 산74-2,35.04354085,128.8451115,2024-12,동선 테트라포트 앞,,안전관리과,,2025-12-19,3360000,부산광역시 강서구
동선-05,인명구조함,부산광역시,강서구,,부산광역시 강서구 동선동 산74-2,35.04354085,128.8451115,2024-12,동선새바지 해안가,,안전관리과,,2025-12-19,3360000,부산광역시 강서구
동선-04,인명구조함,부산광역시,강서구,,부산광역시 강서구 눌차동 141-2,35.061417,128.847344,2023-01,동선방조제,,안전관리과,,2025-12-19,3360000,부산광역시 강서구
동선-03,인명구조함,부산광역시,강서구,,부산광역시 강서구 눌차동 141-2,35.061417,128.847344,2023-01,동선방조제,,안전관리과,,2025-12-19,3360000,부산광역시 강서구
동선-02,인명구조함,부산광역시,강서구,,부산광역시 강서구 눌차동 141-2,35.061417,128.847344,2022-12,동선방조제,,안전관리과,,2025-12-19,3360000,부산광역시 강서구
동선-01,인명구조함,부산광역시,강서구,,부산광역시 강서구 동선동 201-26,35.055093,128.8481439,2023-01,동선항(등대 밑),,안전관리과,,2025-12-19,3360000,부산광역시 강서구
화전-03,인명구조함,부산광역시,강서구,,부산광역시 강서구 화전동 617,35.09757616,128.8808979,2024-12,화전2수문,,안전관리과,,2025-12-19,3360000,부산광역시 강서구
화전-02,인명구조함,부산광역시,강서구,,부산광역시 강서구 화전동 624,35.11149292,128.881628,2024-12,화전1수문,,안전관리과,,2025-12-19,3360000,부산광역시 강서구
화전-01,인명구조함,부산광역시,강서구,,부산광역시 강서구 화전동 617,35.09757616,128.8808979,2017-01,화전2수문,,안전관리과,,2025-12-19,3360000,부산광역시 강서구
신호-04,인명구조함,부산광역시,강서구,,부산광역시 강서구 신호동 194,35.0947341059,128.8873401528,2024-12,신호사암파크골프장 앞,,안전관리과,,2025-12-19,3360000,부산광역시 강서구
신호-03,인명구조함,부산광역시,강서구,,부산광역시 강서구 신호동 318-2,35.08535214,128.872726,2018-12,신호어선수리소 앞,,안전관리과,,2025-12-19,3360000,부산광역시 강서구
신호-02,인명구조함,부산광역시,강서구,,부산광역시 강서구 신호동 314-1,35.080606,128.8755615,2013-12,신호남측 선착장,,안전관리과,,2025-12-19,3360000,부산광역시 강서구
신호-01,인명구조함,부산광역시,강서구,,부산광역시 강서구 신호동 318-2,35.08535214,128.872726,2010-12,신호항(회센터 앞),,안전관리과,,2025-12-19,3360000,부산광역시 강서구
명지-08,인명구조함,부산광역시,강서구,,부산광역시 강서구 명지동 2961-2,35.09126318,128.9002402,2025-12,신전항(하신출장소 옆),,안전관리과,,2025-12-19,3360000,부산광역시 강서구
명지-07,인명구조함,부산광역시,강서구,,부산광역시 강서구 명지동 2642,35.0958574,128.927281,2022-12,동리항,,안전관리과,,2025-12-19,3360000,부산광역시 강서구
명지-06,인명구조함,부산광역시,강서구,,부산광역시 강서구 명지동 1291-2,35.106998,128.9288841,2022-12,명지항,,안전관리과,,2025-12-19,3360000,부산광역시 강서구
명지-05,인명구조함,부산광역시,강서구,,부산광역시 강서구 명지동 1451-15,35.106475,128.930156,2022-12,명지항(어업인복지회관 인근),,안전관리과,,2025-12-19,3360000,부산광역시 강서구
명지-04,인명구조함,부산광역시,강서구,,부산광역시 강서구 명지동 616-151,35.10595824,128.9310837,2022-12,진목항(카페진목 맞은편),,안전관리과,,2025-12-19,3360000,부산광역시 강서구
명지-03,인명구조함,부산광역시,강서구,,부산광역시 강서구 명지동 1-4,35.108332,128.932557,2013-12,명지새동네(자전거도로),,안전관리과,,2025-12-19,3360000,부산광역시 강서구
명지-02,인명구조함,부산광역시,강서구,,부산광역시 강서구 명지동 2631,35.096796,128.927589,2009-12,동리항(방파제),,안전관리과,,2025-12-19,3360000,부산광역시 강서구
명지-01,인명구조함,부산광역시,강서구,,부산광역시 강서구 명지동 627-27,35.118584,128.9028446,2010-12,순아항(방파제),,안전관리과,,2025-12-19,3360000,부산광역시 강서구
녹산-03,인명구조함,부산광역시,강서구,,부산광역시 강서구 녹산동 1273-1,35.12031239,128.8973028,2010-12,노적봉공원(남동측 방파제),,안전관리과,,2025-12-19,3360000,부산광역시 강서구
녹산-02,인명구조함,부산광역시,강서구,,부산광역시 강서구 녹산동 92-135,35.117232,128.893845,2010-12,녹산항(남측 방파제),,안전관리과,,2025-12-19,3360000,부산광역시 강서구
녹산-01,인명구조함,부산광역시,강서구,,부산광역시 강서구 녹산동 92-135,35.117232,128.893845,2010-12,녹산항(북축 방파제),,안전관리과,,2025-12-19,3360000,부산광역시 강서구
강동-03,인명구조함,부산광역시,강서구,,부산광역시 강서구 강동동 3374,35.170131,128.906818,2010-12,카누조정경기장(남측),,안전관리과,,2025-12-19,3360000,부산광역시 강서구
강동-02,인명구조함,부산광역시,강서구,,부산광역시 강서구 강동동 3393-4,35.171293,128.906732,2010-12,카누조정경기장(북측),,안전관리과,,2025-12-19,3360000,부산광역시 강서구
강동-01,인명구조함,부산광역시,강서구,,부산광역시 강서구 강동동 661-505,35.22103511,128.9327504,2010-12,김해교옆 제방(동측),,안전관리과,,2025-12-19,3360000,부산광역시 강서구
사하 2025-01,인명구조함,부산광역시,사하구,부산광역시 사하구 몰운대2길 36,부산광역시 사하구 다대동 468-26,35.04770571,128.96979675,2025-12,다대포 동측해안5,구명환+구명조끼+구명줄,안전총괄과,051-220-4646,2025-12-18,3340000,부산광역시 사하구
사하 2024-04,인명구조함,부산광역시,사하구,,부산광역시 사하구 다대동 1593,35.05900388,128.98244865,2024-12,두송방파제1,구명환+구명조끼+구명줄,안전총괄과,051-220-4646,2025-12-18,3340000,부산광역시 사하구
사하 2024-03,인명구조함,부산광역시,사하구,,부산광역시 사하구 다대동 1596,35.05677798,128.98002502,2024-12,낫개방파제2(방파제 끝),구명환+구명조끼+구명줄,안전총괄과,051-220-4646,2025-12-18,3340000,부산광역시 사하구
사하 2024-01,인명구조함,부산광역시,사하구,,부산광역시 사하구 다대동 1596,35.05677798,128.98002502,2024-12,낫개방파제1(중간지점),구명환+구명조끼+구명줄,안전총괄과,051-220-4646,2025-12-18,3340000,부산광역시 사하구
사하 2023-03,인명구조함,부산광역시,사하구,,부산광역시 사하구 다대동 1491,35.04579430,128.97564636,2023-01,팔봉도,구명환+구명조끼+구명줄,안전총괄과,051-220-4646,2025-12-18,3340000,부산광역시 사하구
사하 2023-02,인명구조함,부산광역시,사하구,,부산광역시 사하구 다대동 산144,35.03931428,128.96893979,2023-01,화손대,구명환+구명조끼+구명줄,안전총괄과,051-220-4646,2025-12-18,3340000,부산광역시 사하구
사하 2020-01,인명구조함,부산광역시,사하구,,부산광역시 사하구 다대동 산144,35.03931428,128.96893979,2020-12,몰운대 공원3(자갈마당),구명환+구명조끼+구명줄,안전총괄과,051-220-4646,2025-12-18,3340000,부산광역시 사하구
사하 2023-01,인명구조함,부산광역시,사하구,,부산광역시 사하구 다대동 산144,35.03931428,128.96893979,2023-01,몰운대 공원2(군사지역 경계),구명환+구명조끼+구명줄,안전총괄과,051-220-4646,2025-12-18,3340000,부산광역시 사하구
사하 2023-05,인명구조함,부산광역시,사하구,,부산광역시 사하구 다대동 469-5,35.04146939,128.96701278,2023-01,몰운대 공원1(데크 끝),구명환+구명조끼+구명줄,안전총괄과,051-220-4646,2025-12-18,3340000,부산광역시 사하구
사하 2023-04,인명구조함,부산광역시,사하구,부산광역시 사하구 몰운대1길 14,부산광역시 사하구 다대동 482-3,35.04661416,128.96800515,2023-01,다대포해수욕장5(해변스포츠센터),구명환+구명조끼+구명줄,안전총괄과,051-220-4646,2025-12-18,3340000,부산광역시 사하구
사하 2022-02,인명구조함,부산광역시,사하구,부산광역시 사하구 몰운대1길 14,부산광역시 사하구 다대동 482-3,35.04661416,128.96800515,2022-12,다대포해수욕장4,구명환+구명조끼+구명줄,안전총괄과,051-220-4646,2025-12-18,3340000,부산광역시 사하구
사하 2021-02,인명구조함,부산광역시,사하구,부산광역시 사하구 몰운대1길 14,부산광역시 사하구 다대동 482-3,35.04661416,128.96800515,2021-12,다대포해수욕장3,구명환+구명조끼+구명줄,안전총괄과,051-220-4646,2025-12-18,3340000,부산광역시 사하구
사하 2021-01,인명구조함,부산광역시,사하구,부산광역시 사하구 몰운대1길 14,부산광역시 사하구 다대동 482-3,35.04661416,128.96800515,2021-12,다대포해수욕장2,구명환+구명조끼+구명줄,안전총괄과,051-220-4646,2025-12-18,3340000,부산광역시 사하구
사하 2022-01,인명구조함,부산광역시,사하구,부산광역시 사하구 몰운대1길 14,부산광역시 사하구 다대동 482-3,35.04661416,128.96800515,2022-12,다대포해수욕장1,구명환+구명조끼+구명줄,안전총괄과,051-220-4646,2025-12-18,3340000,부산광역시 사하구
사하 2024-02,인명구조함,부산광역시,사하구,부산광역시 사하구 다대로 741,부산광역시 사하구 다대동 1546,35.04929122,128.96167686,2024-12,노을정휴게소(모래톱),구명환+구명조끼+구명줄,안전총괄과,051-220-4646,2025-12-18,3340000,부산광역시 사하구
사하 2016-01,인명구조함,부산광역시,사하구,부산광역시 사하구 다대로 273,부산광역시 사하구 장림동 275-6,35.07792745,128.97757354,2016-12,고니나루쉼터,구명환+구명조끼+구명줄,안전총괄과,051-220-4646,2025-12-18,3340000,부산광역시 사하구
사하 2000-07,인명구조함,부산광역시,사하구,부산광역시 사하구 장림로93번길 63,부산광역시 사하구 장림동 1080,35.07904458,128.95326436,2000-12,장림항 포구2(부네치아),구명환+구명조끼+구명줄,안전총괄과,051-220-4646,2025-12-18,3340000,부산광역시 사하구
사하 2000-06,인명구조함,부산광역시,사하구,부산광역시 사하구 장림로93번길 63,부산광역시 사하구 장림동 1080,35.07904458,128.95326436,2000-12,장림항 포구1(부네치아 맛술촌 방향),구명환+구명조끼+구명줄,안전총괄과,051-220-4646,2025-12-18,3340000,부산광역시 사하구
사하 2017-03,인명구조함,부산광역시,사하구,부산광역시 사하구 하신번영로 233,부산광역시 사하구 하단동 1175,35.10119802,128.95735296,2017-01,하단항(하단출장소 앞),구명환+구명조끼+구명줄,안전총괄과,051-220-4646,2025-12-18,3340000,부산광역시 사하구
사하 2019-01,인명구조함,부산광역시,사하구,부산광역시 사하구 하신번영로 233,부산광역시 사하구 하단동 1175,35.10119802,128.95735296,2019-12,강변대로 산책로2(가락타운 204동),구명환+구명조끼+구명줄,안전총괄과,051-220-4646,2025-12-18,3340000,부산광역시 사하구
사하 2000-05,인명구조함,부산광역시,사하구,부산광역시 사하구 하신번영로 365,부산광역시 사하구 하단동 1161-2,35.11148075,128.95891539,2000-12,강변대로 산책로1(가락타운 111동),구명환+구명조끼+구명줄,안전총괄과,051-220-4646,2025-12-18,3340000,부산광역시 사하구
사하 2000-04,인명구조함,부산광역시,사하구,부산광역시 사하구 원양로 363,부산광역시 사하구 감천동 387-16,35.08338250,129.00558748,2000-12,감천항 대포어촌계어항,구명환+구명조끼+구명줄,안전총괄과,051-220-4646,2025-12-18,3340000,부산광역시 사하구
사하 2017-02,인명구조함,부산광역시,사하구,부산광역시 사하구 원양로 391,부산광역시 사하구 감천동 405-11,35.08581298,129.00449276,2017-01,감천항 동일조선,구명환+구명조끼+구명줄,안전총괄과,051-220-4646,2025-12-18,3340000,부산광역시 사하구
사하 2020-02,인명구조함,부산광역시,사하구,부산광역시 사하구 다대동로 20,부산광역시 사하구 다대동 680-2,35.05509953,128.97195506,2020-12,다대 씨파크,구명환+구명조끼+구명줄,안전총괄과,051-220-4646,2025-12-18,3340000,부산광역시 사하구
사하 2000-03,인명구조함,부산광역시,사하구,부산광역시 사하구 다대동로8번길 40,부산광역시 사하구 다대동 798-1,35.05414250,128.97245151,2000-12,다대 위판장,구명환+구명조끼+구명줄,안전총괄과,051-220-4646,2025-12-18,3340000,부산광역시 사하구
사하 2000-02,인명구조함,부산광역시,사하구,부산광역시 사하구 몰운대2길 36,부산광역시 사하구 다대동 468-26,35.04770571,128.96979675,2000-12,다대포 동측해안4,구명환+구명조끼+구명줄,안전총괄과,051-220-4646,2025-12-18,3340000,부산광역시 사하구
